t,W1L,W2R,W3B,M1L,M2L,M3L,M4L,M5L,M6L,M1R,M2R,M3R,M4R,M5R,M6R
2.88,0,0,0,0,0,0,13459,15490,-15607,0,0,0,-13460,-15491,15606
2.888,0,0,0,16,16,16,13467,15498,-15615,16,16,16,-13468,-15499,15614
2.896,0,0,0,0,0,0,13474,15506,-15624,0,0,0,-13475,-15507,15623
2.904,0,0,0,16,16,16,13480,15514,-15631,16,16,16,-13481,-15515,15630
2.912,0,0,0,0,0,0,13486,15521,-15638,0,0,0,-13487,-15522,15637
2.92,0,0,0,16,16,16,13491,15527,-15644,16,16,16,-13492,-15528,15643
2.928,0,0,0,0,0,0,13496,15532,-15650,0,0,0,-13497,-15533,15649
2.936,0,0,0,16,16,16,13500,15537,-15655,16,16,16,-13501,-15538,15654
2.944,0,0,0,0,0,0,13504,15541,-15659,0,0,0,-13505,-15542,15658
2.952,0,0,0,16,16,16,13507,15545,-15663,16,16,16,-13508,-15546,15662
2.96,0,0,0,0,0,0,13510,15548,-15666,0,0,0,-13511,-15549,15665
2.968,0,0,0,16,16,16,13512,15550,-15668,16,16,16,-13513,-15551,15667
2.976,0,0,0,0,0,0,13513,15552,-15670,0,0,0,-13514,-15553,15669
2.984,0,0,0,16,16,16,13514,15553,-15671,16,16,16,-13515,-15554,15670
2.992,0,0,0,0,0,0,13530,15569,-15655,0,0,0,-13499,-15538,15686
3,0,0,0,1231,16,-616,14624,16799,-16932,-1232,-1,615,-14625,-16800,16931
3.008,0,0,0,1837,2,-919,15689,17412,-17553,-1838,-3,918,-15690,-17413,17552
3.016,0,0,0,2990,5,-1496,17712,18576,-18733,-2991,-6,1495,-17713,-18577,18732
3.024,0,0,0,4264,11,-2133,19946,19861,-20034,-4265,-12,2132,-19947,-19862,20033
3.032,0,0,0,5573,20,-2787,22244,21179,-21372,-5574,-21,2786,-22245,-21180,21371
3.04,0,0,0,6896,30,-3449,24566,22509,-22721,-6897,-31,3448,-24567,-22510,22720
3.048,0,0,0,8224,43,-4112,26896,23842,-24075,-8225,-44,4111,-26897,-23843,24074
3.056,0,0,0,9553,59,-4777,29229,25175,-25428,-9554,-60,4776,-29230,-25176,25427
3.064,0,0,0,10882,76,-5441,31561,26505,-26780,-10883,-77,5440,-31562,-26506,26779
3.072,0,0,0,12209,96,-6104,33891,27831,-28129,-12210,-97,6103,-33892,-27832,28128
3.08,0,0,0,13534,118,-6766,36216,29153,-29474,-13535,-119,6765,-36217,-29154,29473
3.088,0,0,0,14856,143,-7427,38537,30471,-30816,-14857,-144,7426,-38538,-30472,30815
3.096,0,0,0,16175,169,-8086,40853,31784,-32153,-16176,-170,8085,-40854,-31785,32152
3.104,0,0,0,17491,198,-8743,43164,33092,-33486,-17492,-199,8742,-43165,-33093,33485
3.112,0,0,0,18804,229,-9399,45469,34394,-34814,-18805,-230,9398,-45470,-34395,34813
3.12,0,0,0,20113,262,-10053,47768,35692,-36138,-20114,-263,10052,-47769,-35693,36137
3.128,0,0,0,21418,297,-10704,50062,36984,-37457,-21419,-298,10703,-50063,-36985,37456
3.136,0,0,0,22720,334,-11354,52349,38271,-38771,-22721,-335,11353,-52350,-38272,38770
3.144,0,0,0,24019,374,-12002,54630,39552,-40081,-24020,-375,12001,-54631,-39553,40080
3.152,0,0,0,25313,415,-12648,56905,40829,-41386,-25314,-416,12647,-56906,-40830,41385
3.16,0,0,0,26604,459,-13292,59174,42099,-42686,-26605,-460,13291,-59175,-42100,42685
3.168,0,0,0,27891,504,-13934,61436,43365,-43981,-27892,-505,13933,-61437,-43366,43980
3.176,0,0,0,29174,552,-14574,63692,44625,-45271,-29175,-553,14573,-63693,-44626,45270
3.184,0,0,0,30454,601,-15212,65941,45879,-46557,-30455,-602,15211,-65942,-45880,46556
3.192,0,0,0,31729,653,-15847,68184,47128,-47837,-31730,-654,15846,-68185,-47129,47836
3.2,0,0,0,33001,706,-16481,70421,48372,-49113,-33002,-707,16480,-70422,-48373,49112
3.208,0,0,0,34268,762,-17112,72651,49611,-50384,-34269,-763,17111,-72652,-49612,50383
3.216,0,0,0,35532,819,-17742,74875,50844,-51650,-35533,-820,17741,-74876,-50845,51649
3.224,0,0,0,36792,878,-18369,77092,52071,-52912,-36793,-879,18368,-77093,-52072,52911
3.232,0,0,0,38047,939,-18994,79303,53294,-54168,-38048,-940,18993,-79304,-53295,54167
3.24,0,0,0,39299,1002,-19616,81507,54510,-55420,-39300,-1003,19615,-81508,-54511,55419
3.248,0,0,0,40547,1067,-20237,83704,55722,-56666,-40548,-1068,20236,-83705,-55723,56665
3.256,0,0,0,41790,1133,-20855,85895,56928,-57908,-41791,-1134,20854,-85896,-56929,57907
3.264,0,0,0,43030,1201,-21471,88079,58129,-59145,-43031,-1202,21470,-88080,-58130,59144
3.272,0,0,0,44265,1271,-22085,90257,59325,-60377,-44266,-1272,22084,-90258,-59326,60376
3.28,0,0,0,45497,1343,-22696,92428,60515,-61605,-45498,-1344,22695,-92429,-60516,61604
3.288,0,0,0,46724,1417,-23306,94592,61700,-62827,-46725,-1418,23305,-94593,-61701,62826
3.296,0,0,0,47947,1492,-23913,96750,62879,-64045,-47948,-1493,23912,-96751,-62880,64044
3.304,0,0,0,49166,1569,-24517,98900,64054,-65258,-49167,-1570,24516,-98901,-64055,65257
3.312,0,0,0,50381,1648,-25120,101045,65223,-66466,-50382,-1649,25119,-101046,-65224,66465
3.32,0,0,0,51592,1728,-25720,103182,66386,-67669,-51593,-1729,25719,-103183,-66387,67668
3.328,0,0,0,52799,1810,-26317,105313,67545,-68868,-52800,-1811,26316,-105314,-67546,68867
3.336,0,0,0,54001,1893,-26913,107437,68698,-70061,-54002,-1894,26912,-107438,-68699,70060
3.344,0,0,0,55199,1978,-27506,109554,69846,-71250,-55200,-1979,27505,-109555,-69847,71249
3.352,0,0,0,56393,2065,-28097,111664,70989,-72434,-56394,-2066,28096,-111665,-70990,72433
3.36,0,0,0,57583,2153,-28685,113767,72126,-73613,-57584,-2154,28684,-113768,-72127,73612
3.368,0,0,0,58768,2243,-29271,115864,73258,-74787,-58769,-2244,29270,-115865,-73259,74786
3.376,0,0,0,59950,2334,-29854,117954,74385,-75957,-59951,-2335,29853,-117955,-74386,75956
3.384,0,0,0,61127,2427,-30436,120037,75507,-77122,-61128,-2428,30435,-120038,-75508,77121
3.392,0,0,0,62299,2521,-31014,122113,76624,-78282,-62300,-2522,31013,-122114,-76625,78281
3.4,0,0,0,63468,2616,-31591,124182,77735,-79437,-63469,-2617,31590,-124183,-77736,79436
3.408,0,0,0,64632,2713,-32165,126244,78841,-80587,-64633,-2714,32164,-126245,-78842,80586
3.416,0,0,0,65792,2812,-32736,128300,79942,-81733,-65793,-2813,32735,-128301,-79943,81732
3.424,0,0,0,66947,2912,-33306,130348,81038,-82873,-66948,-2913,33305,-130349,-81039,82872
3.432,0,0,0,68099,3013,-33872,132390,82129,-84009,-68100,-3014,33871,-132391,-82130,84008
3.44,0,0,0,69245,3115,-34437,134424,83214,-85140,-69246,-3116,34436,-134425,-83215,85139
3.448,0,0,0,70388,3219,-34998,136452,84295,-86267,-70389,-3220,34997,-136453,-84296,86266
3.456,0,0,0,71526,3324,-35558,138472,85370,-87388,-71527,-3325,35557,-138473,-85371,87387
3.464,0,0,0,72660,3431,-36115,140486,86440,-88505,-72661,-3432,36114,-140487,-86441,88504
3.472,0,0,0,73789,3538,-36669,142492,87505,-89617,-73790,-3539,36668,-142493,-87506,89616
3.48,0,0,0,74914,3647,-37221,144492,88564,-90724,-74915,-3648,37220,-144493,-88565,90723
3.488,0,0,0,76035,3758,-37771,146484,89619,-91827,-76036,-3759,37770,-146485,-89620,91826
3.496,0,0,0,77151,3869,-38318,148469,90669,-92924,-77152,-3870,38317,-148470,-90670,92923
3.504,0,0,0,78262,3982,-38862,150447,91713,-94017,-78263,-3983,38861,-150448,-91714,94016
3.512,0,0,0,79370,4095,-39404,152418,92752,-95105,-79371,-4096,39403,-152419,-92753,95104
3.52,0,0,0,80472,4210,-39944,154382,93786,-96188,-80473,-4211,39943,-154383,-93787,96187
3.528,0,0,0,81571,4326,-40480,156339,94815,-97267,-81572,-4327,40479,-156340,-94816,97266
3.536,0,0,0,82665,4443,-41015,158288,95839,-98340,-82666,-4444,41014,-158289,-95840,98339
3.544,0,0,0,83754,4561,-41547,160231,96858,-99409,-83755,-4562,41546,-160232,-96859,99408
3.552,0,0,0,84839,4681,-42076,162166,97872,-100473,-84840,-4682,42075,-162167,-97873,100472
3.56,0,0,0,85919,4801,-42603,164094,98880,-101533,-85920,-4802,42602,-164095,-98881,101532
3.568,0,0,0,86995,4922,-43127,166014,99884,-102587,-86996,-4923,43126,-166015,-99885,102586
3.576,0,0,0,88066,5045,-43649,167928,100882,-103637,-88067,-5046,43648,-167929,-100883,103636
3.584,0,0,0,89133,5168,-44168,169834,101876,-104682,-89134,-5169,44167,-169835,-101877,104681
3.592,0,0,0,90195,5292,-44685,171732,102864,-105722,-90196,-5293,44684,-171733,-102865,105721
3.6,0,0,0,91253,5417,-45199,173624,103847,-106757,-91254,-5418,45198,-173625,-103848,106756
3.608,0,0,0,92306,5543,-45710,175508,104825,-107787,-92307,-5544,45709,-175509,-104826,107786
3.616,0,0,0,93354,5670,-46219,177384,105798,-108813,-93355,-5671,46218,-177385,-105799,108812
3.624,0,0,0,94398,5798,-46726,179254,106766,-109834,-94399,-5799,46725,-179255,-106767,109833
3.632,0,0,0,95437,5927,-47229,181115,107729,-110850,-95438,-5928,47228,-181116,-107730,110849
3.64,0,0,0,96472,6057,-47730,182970,108687,-111861,-96473,-6058,47729,-182971,-108688,111860
3.648,0,0,0,97502,6187,-48229,184817,109640,-112867,-97503,-6188,48228,-184818,-109641,112866
3.656,0,0,0,98527,6319,-48725,186656,110588,-113869,-98528,-6320,48724,-186657,-110589,113868
3.664,0,0,0,99548,6451,-49218,188488,111531,-114866,-99549,-6452,49217,-188489,-111532,114865
3.672,0,0,0,100564,6583,-49709,190312,112468,-115858,-100565,-6584,49708,-190313,-112469,115857
3.68,0,0,0,101575,6717,-50197,192129,113401,-116845,-101576,-6718,50196,-192130,-113402,116844
3.688,0,0,0,102582,6851,-50683,193938,114328,-117827,-102583,-6852,50682,-193939,-114329,117826
3.696,0,0,0,103584,6986,-51166,195740,115251,-118804,-103585,-6987,51165,-195741,-115252,118803
3.704,0,0,0,104581,7122,-51646,197534,116168,-119777,-104582,-7123,51645,-197535,-116169,119776
3.712,0,0,0,105574,7258,-52123,199320,117081,-120744,-105575,-7259,52122,-199321,-117082,120743
3.72,0,0,0,106562,7395,-52598,201099,117988,-121707,-106563,-7396,52597,-201100,-117989,121706
3.728,0,0,0,107545,7533,-53071,202870,118891,-122665,-107546,-7534,53070,-202871,-118892,122664
3.736,0,0,0,108523,7671,-53541,204633,119788,-123618,-108524,-7672,53540,-204634,-119789,123617
3.744,0,0,0,109497,7810,-54008,206389,120680,-124566,-109498,-7811,54007,-206390,-120681,124565
3.752,0,0,0,110466,7949,-54472,208137,121567,-125510,-110467,-7950,54471,-208138,-121568,125509
3.76,0,0,0,111430,8089,-54934,209877,122450,-126448,-111431,-8090,54933,-209878,-122451,126447
3.768,0,0,0,112389,8230,-55393,211609,123327,-127382,-112390,-8231,55392,-211610,-123328,127381
3.776,0,0,0,113343,8371,-55850,213333,124199,-128310,-113344,-8372,55849,-213334,-124200,128309
3.784,0,0,0,114293,8512,-56304,215050,125066,-129234,-114294,-8513,56303,-215051,-125067,129233
3.792,0,0,0,115238,8654,-56755,216758,125928,-130153,-115239,-8655,56754,-216759,-125929,130152
3.8,0,0,0,116178,8797,-57203,218459,126785,-131067,-116179,-8798,57202,-218460,-126786,131066
3.808,0,0,0,117113,8939,-57649,220152,127637,-131976,-117114,-8940,57648,-220153,-127638,131975
3.816,0,0,0,118043,9083,-58092,221836,128484,-132880,-118044,-9084,58091,-221837,-128485,132879
3.824,0,0,0,118968,9226,-58533,223513,129326,-133779,-118969,-9227,58532,-223514,-129327,133778
3.832,0,0,0,119889,9370,-58971,225182,130163,-134673,-119890,-9371,58970,-225183,-130164,134672
3.84,0,0,0,120805,9515,-59406,226842,130994,-135563,-120806,-9516,59405,-226843,-130995,135562
3.848,0,0,0,121715,9659,-59839,228495,131821,-136447,-121716,-9660,59838,-228496,-131822,136446
3.856,0,0,0,122621,9804,-60268,230139,132643,-137327,-122622,-9805,60267,-230140,-132644,137326
3.864,0,0,0,123522,9950,-60695,231776,133460,-138201,-123523,-9951,60694,-231777,-133461,138200
3.872,0,0,0,124418,10095,-61120,233404,134271,-139070,-124419,-10096,61119,-233405,-134272,139069
3.88,0,0,0,125309,10241,-61542,235024,135078,-139935,-125310,-10242,61541,-235025,-135079,139934
3.888,0,0,0,126195,10387,-61961,236635,135879,-140795,-126196,-10388,61960,-236636,-135880,140794
3.896,0,0,0,127076,10534,-62377,238239,136676,-141649,-127077,-10535,62376,-238240,-136677,141648
3.904,0,0,0,127952,10680,-62791,239834,137467,-142499,-127953,-10681,62790,-239835,-137468,142498
3.912,0,0,0,128823,10827,-63202,241421,138254,-143343,-128824,-10828,63201,-241422,-138255,143342
3.92,0,0,0,129689,10974,-63610,242999,139035,-144183,-129690,-10975,63609,-243000,-139036,144182
3.928,0,0,0,130550,11121,-64016,244569,139811,-145017,-130551,-11122,64015,-244570,-139812,145016
3.936,0,0,0,131406,11268,-64419,246131,140582,-145847,-131407,-11269,64418,-246132,-140583,145846
3.944,0,0,0,132257,11415,-64819,247684,141349,-146671,-132258,-11416,64818,-247685,-141350,146670
3.952,0,0,0,133103,11562,-65216,249229,142110,-147491,-133104,-11563,65215,-249230,-142111,147490
3.96,0,0,0,133943,11710,-65611,250765,142866,-148305,-133944,-11711,65610,-250766,-142867,148304
3.968,0,0,0,134779,11857,-66003,252293,143617,-149114,-134780,-11858,66002,-252294,-143618,149113
3.976,0,0,0,135610,12005,-66392,253812,144362,-149918,-135611,-12006,66391,-253813,-144363,149917
3.984,0,0,0,136435,12152,-66779,255323,145103,-150717,-136436,-12153,66778,-255324,-145104,150716
3.992,0,0,0,137256,12300,-67163,256825,145839,-151511,-137257,-12301,67162,-256826,-145840,151510
4,0,0,0,138071,12447,-67544,258318,146570,-152300,-138072,-12448,67543,-258319,-146571,152299
4.008,0,0,0,138881,12594,-67923,259802,147295,-153084,-138882,-12595,67922,-259803,-147296,153083
4.016,0,0,0,139686,12742,-68298,261278,148016,-153863,-139687,-12743,68297,-261279,-148017,153862
4.024,0,0,0,140486,12889,-68671,262745,148731,-154636,-140487,-12890,68670,-262746,-148732,154635
4.032,0,0,0,141280,13036,-69041,264204,149441,-155405,-141281,-13037,69040,-264205,-149442,155404
4.04,0,0,0,142069,13183,-69409,265653,150146,-156168,-142070,-13184,69408,-265654,-150147,156167
4.048,0,0,0,142854,13330,-69774,267094,150847,-156926,-142855,-13331,69773,-267095,-150848,156925
4.056,0,0,0,143632,13477,-70136,268525,151542,-157679,-143633,-13478,70135,-268526,-151543,157678
4.064,0,0,0,144406,13623,-70495,269948,152231,-158427,-144407,-13624,70494,-269949,-152232,158426
4.072,0,0,0,145175,13769,-70852,271362,152916,-159170,-145176,-13770,70851,-271363,-152917,159169
4.08,0,0,0,145938,13915,-71206,272766,153596,-159907,-145939,-13916,71205,-272767,-153597,159906
4.088,0,0,0,146695,14061,-71557,274162,154270,-160639,-146696,-14062,71556,-274163,-154271,160638
4.096,0,0,0,147448,14207,-71905,275548,154940,-161366,-147449,-14208,71904,-275549,-154941,161365
4.104,0,0,0,148195,14352,-72251,276926,155604,-162088,-148196,-14353,72250,-276927,-155605,162087
4.112,0,0,0,148937,14497,-72593,278294,156263,-162804,-148938,-14498,72592,-278295,-156264,162803
4.12,0,0,0,149674,14642,-72934,279653,156917,-163515,-149675,-14643,72933,-279654,-156918,163514
4.128,0,0,0,150405,14786,-73271,281003,157566,-164221,-150406,-14787,73270,-281004,-157567,164220
4.136,0,0,0,151131,14930,-73605,282343,158209,-164922,-151132,-14931,73604,-282344,-158210,164921
4.144,0,0,0,151851,15074,-73937,283674,158848,-165617,-151852,-15075,73936,-283675,-158849,165616
4.152,0,0,0,152566,15217,-74266,284996,159481,-166307,-152567,-15218,74265,-284997,-159482,166306
4.16,0,0,0,153276,15360,-74593,286309,160109,-166992,-153277,-15361,74592,-286310,-160110,166991
4.168,0,0,0,153980,15503,-74916,287612,160732,-167671,-153981,-15504,74915,-287613,-160733,167670
4.176,0,0,0,154679,15645,-75237,288905,161350,-168345,-154680,-15646,75236,-288906,-161351,168344
4.184,0,0,0,155372,15786,-75555,290189,161962,-169013,-155373,-15787,75554,-290190,-161963,169012
4.192,0,0,0,156060,15927,-75870,291463,162570,-169677,-156061,-15928,75869,-291464,-162571,169676
4.2,0,0,0,156742,16068,-76182,292728,163172,-170334,-156743,-16069,76181,-292729,-163173,170333
4.208,0,0,0,157418,16208,-76492,293983,163769,-170987,-157419,-16209,76491,-293984,-163770,170986
4.216,0,0,0,158090,16348,-76799,295229,164360,-171634,-158091,-16349,76798,-295230,-164361,171633
4.224,0,0,0,158755,16487,-77103,296464,164947,-172275,-158756,-16488,77102,-296465,-164948,172274
4.232,0,0,0,159415,16625,-77404,297690,165528,-172912,-159416,-16626,77403,-297691,-165529,172911
4.24,0,0,0,160070,16763,-77703,298906,166104,-173542,-160071,-16764,77702,-298907,-166105,173541
4.248,0,0,0,160719,16900,-77998,300112,166675,-174167,-160720,-16901,77997,-300113,-166676,174166
4.256,0,0,0,161362,17037,-78291,301309,167240,-174787,-161363,-17038,78290,-301310,-167241,174786
4.264,0,0,0,162000,17173,-78581,302495,167800,-175401,-162001,-17174,78580,-302496,-167801,175400
4.272,0,0,0,162632,17308,-78869,303671,168355,-176010,-162633,-17309,78868,-303672,-168356,176009
4.28,0,0,0,163258,17443,-79153,304838,168905,-176613,-163259,-17444,79152,-304839,-168906,176612
4.288,0,0,0,163878,17576,-79435,305994,169449,-177210,-163879,-17577,79434,-305995,-169450,177209
4.296,0,0,0,164493,17710,-79714,307140,169988,-177802,-164494,-17711,79713,-307141,-169989,177801
4.304,0,0,0,165102,17842,-79990,308275,170522,-178389,-165103,-17843,79989,-308276,-170523,178388
4.312,0,0,0,165706,17974,-80263,309401,171050,-178969,-165707,-17975,80262,-309402,-171051,178968
4.32,0,0,0,166303,18105,-80533,310516,171573,-179545,-166304,-18106,80532,-310517,-171574,179544
4.328,0,0,0,166895,18235,-80801,311621,172091,-180114,-166896,-18236,80800,-311622,-172092,180113
4.336,0,0,0,167481,18364,-81066,312716,172603,-180678,-167482,-18365,81065,-312717,-172604,180677
4.344,0,0,0,168061,18493,-81328,313800,173110,-181236,-168062,-18494,81327,-313801,-173111,181235
4.352,0,0,0,168636,18620,-81587,314873,173612,-181788,-168637,-18621,81586,-314874,-173613,181787
4.36,0,0,0,169204,18747,-81843,315936,174108,-182335,-169205,-18748,81842,-315937,-174109,182334
4.368,0,0,0,169767,18873,-82096,316989,174599,-182876,-169768,-18874,82095,-316990,-174600,182875
4.376,0,0,0,170323,18998,-82347,318030,175084,-183411,-170324,-18999,82346,-318031,-175085,183410
4.384,0,0,0,170874,19122,-82595,319062,175564,-183941,-170875,-19123,82594,-319063,-175565,183940
4.392,0,0,0,171419,19245,-82839,320082,176039,-184465,-171420,-19246,82838,-320083,-176040,184464
4.4,0,0,0,171957,19367,-83081,321091,176508,-184982,-171958,-19368,83080,-321092,-176509,184981
4.408,0,0,0,172490,19488,-83320,322090,176972,-185495,-172491,-19489,83319,-322091,-176973,185494
4.416,0,0,0,173017,19609,-83557,323078,177430,-186001,-173018,-19610,83556,-323079,-177431,186000
4.424,0,0,0,173538,19728,-83790,324055,177883,-186501,-173539,-19729,83789,-324056,-177884,186500
4.432,0,0,0,174052,19846,-84020,325020,178330,-186995,-174053,-19847,84019,-325021,-178331,186994
4.44,0,0,0,174561,19963,-84248,325975,178771,-187484,-174562,-19964,84247,-325976,-178772,187483
4.448,0,0,0,175063,20079,-84473,326919,179208,-187967,-175064,-20080,84472,-326920,-179209,187966
4.456,0,0,0,175559,20194,-84694,327851,179638,-188443,-175560,-20195,84693,-327852,-179639,188442
4.464,0,0,0,176049,20308,-84913,328772,180063,-188914,-176050,-20309,84912,-328773,-180064,188913
4.472,0,0,0,176533,20421,-85129,329682,180483,-189379,-176534,-20422,85128,-329683,-180484,189378
4.48,0,0,0,177011,20532,-85342,330580,180897,-189837,-177012,-20533,85341,-330581,-180898,189836
4.488,0,0,0,177482,20643,-85552,331467,181305,-190290,-177483,-20644,85551,-331468,-181306,190289
4.496,0,0,0,177947,20752,-85759,332342,181708,-190736,-177948,-20753,85758,-332343,-181709,190735
4.504,0,0,0,178406,20860,-85964,333206,182105,-191177,-178407,-20861,85963,-333207,-182106,191176
4.512,0,0,0,178859,20967,-86165,334059,182496,-191611,-178860,-20968,86164,-334060,-182497,191610
4.52,0,0,0,179305,21073,-86363,334899,182882,-192039,-179306,-21074,86362,-334900,-182883,192038
4.528,0,0,0,179745,21177,-86559,335728,183262,-192461,-179746,-21178,86558,-335729,-183263,192460
4.536,0,0,0,180178,21280,-86751,336545,183637,-192877,-180179,-21281,86750,-336546,-183638,192876
4.544,0,0,0,180605,21382,-86940,337350,184005,-193287,-180606,-21383,86939,-337351,-184006,193286
4.552,0,0,0,181025,21483,-87127,338143,184368,-193690,-181026,-21484,87126,-338144,-184369,193689
4.56,0,0,0,181439,21582,-87310,338925,184725,-194087,-181440,-21583,87309,-338926,-184726,194086
4.568,0,0,0,181847,21680,-87491,339694,185077,-194478,-181848,-21681,87490,-339695,-185078,194477
4.576,0,0,0,182248,21776,-87668,340451,185422,-194862,-182249,-21777,87667,-340452,-185423,194861
4.584,0,0,0,182642,21871,-87842,341196,185762,-195241,-182643,-21872,87841,-341197,-185763,195240
4.592,0,0,0,183030,21965,-88014,341928,186096,-195612,-183031,-21966,88013,-341929,-186097,195611
4.6,0,0,0,183411,22058,-88182,342648,186424,-195978,-183412,-22059,88181,-342649,-186425,195977
4.608,0,0,0,183785,22149,-88348,343356,186747,-196337,-183786,-22150,88347,-343357,-186748,196336
4.616,0,0,0,184153,22238,-88510,344051,187063,-196689,-184154,-22239,88509,-344052,-187064,196688
4.624,0,0,0,184513,22326,-88669,344734,187373,-197035,-184514,-22327,88668,-344735,-187374,197034
4.632,0,0,0,184868,22413,-88825,345404,187678,-197374,-184869,-22414,88824,-345405,-187679,197373
4.64,0,0,0,185215,22498,-88978,346061,187977,-197707,-185216,-22499,88977,-346062,-187978,197706
4.648,0,0,0,185555,22581,-89128,346706,188269,-198034,-185556,-22582,89127,-346707,-188270,198033
4.656,0,0,0,185889,22663,-89275,347338,188556,-198353,-185890,-22664,89274,-347339,-188557,198352
4.664,0,0,0,186216,22744,-89419,347956,188836,-198666,-186217,-22745,89418,-347957,-188837,198665
4.672,0,0,0,186535,22823,-89559,348562,189111,-198973,-186536,-22824,89558,-348563,-189112,198972
4.68,0,0,0,186848,22900,-89697,349155,189379,-199272,-186849,-22901,89696,-349156,-189380,199271
4.688,0,0,0,187154,22976,-89831,349734,189641,-199565,-187155,-22977,89830,-349735,-189642,199564
4.696,0,0,0,187452,23050,-89962,350301,189897,-199851,-187453,-23051,89961,-350302,-189898,199850
4.704,0,0,0,187744,23122,-90090,350854,190147,-200130,-187745,-23123,90089,-350855,-190148,200129
4.712,0,0,0,188028,23193,-90215,351393,190391,-200403,-188029,-23194,90214,-351394,-190392,200402
4.72,0,0,0,188306,23262,-90337,351919,190629,-200668,-188307,-23263,90336,-351920,-190630,200667
4.728,0,0,0,188576,23329,-90455,352432,190860,-200927,-188577,-23330,90454,-352433,-190861,200926
4.736,0,0,0,188838,23395,-90570,352930,191085,-201179,-188839,-23396,90569,-352931,-191086,201178
4.744,0,0,0,189094,23459,-90682,353415,191304,-201423,-189095,-23460,90681,-353416,-191305,201422
4.752,0,0,0,189342,23521,-90791,353887,191516,-201661,-189343,-23522,90790,-353888,-191517,201660
4.76,0,0,0,189583,23582,-90896,354344,191722,-201891,-189584,-23583,90895,-354345,-191723,201890
4.768,0,0,0,189816,23640,-90998,354787,191922,-202115,-189817,-23641,90997,-354788,-191923,202114
4.776,0,0,0,190042,23697,-91097,355216,192115,-202331,-190043,-23698,91096,-355217,-192116,202330
4.784,0,0,0,190260,23752,-91192,355631,192302,-202540,-190261,-23753,91191,-355632,-192303,202539
